booking_id,booking_time,status,promo_code,passenger_id,ride_id
908,2025-02-11 23:18:24.585057,Completed,PROMO1014,79,696.0
909,2024-11-09 16:52:24.585057,Completed,,168,697.0
910,2024-11-02 20:53:24.585057,Completed,,178,698.0
911,2025-02-18 11:09:24.585057,Completed,,128,699.0
912,2024-06-21 11:58:24.585057,Completed,,163,700.0
913,2024-11-04 21:41:24.585057,Cancelled,,108,
914,2024-07-15 09:04:24.585057,Completed,,117,701.0
915,2024-10-23 11:01:24.585057,Completed,,101,702.0
916,2024-05-22 06:34:24.585057,Completed,,144,703.0
917,2024-05-29 17:51:24.585057,Cancelled,,169,
918,2024-06-12 08:06:24.585057,Completed,,191,704.0
919,2024-08-16 05:36:24.585057,Completed,,32,705.0
920,2024-06-04 15:48:24.585057,Cancelled,,73,
921,2025-02-07 13:13:24.585057,Completed,,123,706.0
922,2024-06-01 06:49:24.585057,Cancelled,,144,
923,2024-12-19 06:15:24.585057,Cancelled,,178,
924,2025-03-01 08:39:24.585057,Completed,PROMO1011,24,707.0
925,2024-12-28 19:20:24.585057,Completed,PROMO1014,61,708.0
926,2024-12-27 05:04:24.585057,Completed,,174,709.0
927,2025-03-21 05:36:24.585057,Completed,,77,710.0
928,2024-06-03 08:24:24.585057,Completed,,100,711.0
929,2024-10-02 05:44:24.585057,Completed,PROMO1007,82,712.0
930,2024-09-15 21:15:24.585057,Completed,,144,713.0
931,2025-02-18 10:01:24.585057,Cancelled,PROMO1008,149,
932,2024-07-12 01:30:24.585057,Completed,,126,714.0
933,2025-01-22 14:11:24.585057,Completed,PROMO1001,173,715.0
934,2025-02-25 22:50:24.585057,Cancelled,,108,
935,2024-09-28 18:55:24.585057,Completed,,22,716.0
936,2024-09-27 18:45:24.585057,Cancelled,,24,
937,2024-06-25 04:45:24.585057,Completed,,166,717.0
938,2024-12-16 17:55:24.585057,Cancelled,PROMO1011,14,
939,2024-08-01 15:10:24.585057,Cancelled,PROMO1007,35,
940,2025-01-11 10:48:24.585057,Completed,PROMO1012,191,718.0
941,2024-09-07 23:01:24.585057,Cancelled,PROMO1007,34,
942,2024-07-07 15:20:24.585057,Completed,PROMO1002,126,719.0
943,2024-08-02 23:33:24.585057,Completed,PROMO1012,66,720.0
944,2025-03-14 11:57:24.585057,Completed,,36,721.0
945,2024-08-08 23:18:24.585057,Completed,,140,722.0
946,2024-12-15 23:01:24.585057,Cancelled,,181,
947,2024-11-27 07:37:24.585057,Completed,,66,723.0
948,2025-03-26 11:46:24.585057,Completed,PROMO1000,68,724.0
949,2025-02-11 13:14:24.585057,Completed,,196,725.0
950,2024-10-19 20:42:24.585057,Completed,,5,726.0
951,2024-11-09 01:00:24.585057,Completed,,86,727.0
952,2024-11-21 06:53:24.585057,Completed,PROMO1001,19,728.0
953,2025-03-27 13:21:24.585057,Completed,,122,729.0
954,2024-11-18 00:05:24.585057,Completed,,81,730.0
955,2024-07-27 00:09:24.585057,Completed,PROMO1000,171,731.0
956,2025-03-15 03:35:24.585057,Completed,,143,732.0
957,2024-06-08 18:14:24.585057,Completed,,36,733.0
958,2024-10-19 05:59:24.585057,Completed,PROMO1003,7,734.0
959,2025-03-24 23:18:24.585057,Cancelled,,75,
960,2025-03-11 10:56:24.585057,Cancelled,,194,
961,2024-12-31 12:20:24.585057,Completed,,160,735.0
962,2024-05-17 04:25:24.585057,Completed,,23,736.0
963,2024-09-06 13:13:24.585057,Completed,,67,737.0
964,2024-08-17 03:08:24.585057,Completed,PROMO1013,83,738.0
965,2025-02-01 19:18:24.585057,Completed,PROMO1007,171,739.0
966,2024-08-08 14:30:24.585057,Completed,PROMO1004,133,740.0
967,2025-01-15 03:03:24.585057,Completed,PROMO1012,121,741.0
968,2024-11-29 06:12:24.585057,Completed,,65,742.0
969,2024-08-10 14:22:24.585057,Completed,PROMO1000,111,743.0
970,2024-10-31 06:37:24.585057,Completed,PROMO1004,62,744.0
971,2024-04-29 22:05:24.585057,Completed,,115,745.0
972,2024-12-26 06:30:24.585057,Completed,,135,746.0
973,2025-02-02 13:42:24.585057,Completed,,97,747.0
974,2025-02-05 00:50:24.585057,Completed,PROMO1001,82,748.0
975,2025-02-25 21:03:24.585057,Completed,,183,749.0
976,2025-02-15 04:36:24.585057,Completed,,146,750.0
977,2024-12-12 01:59:24.585057,Completed,,20,751.0
978,2025-01-24 01:32:24.585057,Cancelled,,128,
979,2025-04-03 09:29:24.585057,Cancelled,,88,
980,2024-05-19 21:29:24.585057,Completed,,119,752.0
981,2025-01-25 00:39:24.585057,Cancelled,,106,
982,2024-08-21 09:27:24.585057,Completed,,48,753.0
983,2024-12-23 01:30:24.585057,Completed,,94,754.0
984,2025-04-14 16:50:24.585057,Cancelled,,73,
985,2024-10-13 18:34:24.585057,Cancelled,,185,
986,2025-03-02 12:05:24.585057,Cancelled,PROMO1000,93,
987,2024-07-08 00:40:24.585057,Completed,PROMO1010,108,755.0
988,2024-08-09 15:18:24.585057,Completed,,187,756.0
989,2024-07-27 23:51:24.585057,Completed,PROMO1009,98,757.0
990,2024-11-19 21:06:24.585057,Completed,PROMO1002,38,758.0
991,2024-12-14 10:05:24.585057,Cancelled,,189,
992,2024-07-24 18:30:24.585057,Cancelled,,172,
993,2024-04-17 02:17:24.585057,Completed,,20,759.0
994,2024-12-08 00:38:24.585057,Completed,,94,760.0
995,2024-12-16 18:07:24.585057,Completed,PROMO1001,96,761.0
996,2024-07-14 22:15:24.585057,Cancelled,,101,
997,2024-09-20 12:00:24.585057,Cancelled,,17,
998,2024-12-03 03:56:24.585057,Cancelled,PROMO1006,37,
999,2024-08-16 10:42:24.585057,Completed,,87,762.0
1000,2024-05-19 01:25:24.585057,Completed,,146,763.0
1001,2024-10-08 17:20:24.585057,Completed,,104,764.0
1002,2024-08-10 23:50:24.585057,Cancelled,,69,
1003,2024-05-12 08:23:24.585057,Completed,,164,765.0
1004,2024-07-31 10:41:24.585057,Completed,PROMO1014,119,766.0
1005,2024-06-05 07:05:24.585057,Completed,PROMO1014,62,767.0
1006,2024-09-12 20:19:24.585057,Cancelled,,7,
1007,2024-10-19 04:39:24.585057,Completed,,81,768.0
1008,2024-11-24 05:57:24.585057,Completed,,180,769.0
1009,2024-05-23 14:38:24.585057,Cancelled,,69,
1010,2024-11-20 09:31:24.585057,Completed,,24,770.0
1011,2025-04-04 16:19:24.585057,Completed,,180,771.0
1012,2024-05-23 02:16:24.585057,Completed,,27,772.0
1013,2024-05-08 11:59:24.585057,Cancelled,,91,
1014,2025-02-01 07:31:24.585057,Completed,PROMO1007,10,773.0
1015,2024-12-01 18:19:24.585057,Completed,PROMO1000,131,774.0
1016,2025-04-07 00:17:24.585057,Completed,PROMO1003,60,775.0
1017,2024-07-02 15:41:24.585057,Completed,,189,776.0
1018,2024-11-08 06:28:24.585057,Completed,PROMO1007,193,777.0
1019,2024-08-10 18:01:24.585057,Completed,,123,778.0
1020,2024-05-07 02:49:24.585057,Cancelled,,90,
1021,2024-07-09 23:38:24.585057,Completed,,9,779.0
1022,2024-08-15 06:50:24.585057,Cancelled,,183,
1023,2024-11-29 14:41:24.585057,Completed,,53,780.0
1024,2024-08-06 10:45:24.585057,Completed,,38,781.0
1025,2025-03-16 08:54:24.585057,Completed,PROMO1004,113,782.0
1026,2024-08-14 04:09:24.585057,Completed,,15,783.0
1027,2024-10-30 05:00:24.585057,Completed,,96,784.0
1028,2024-09-30 03:12:24.585057,Completed,,178,785.0
1029,2025-04-13 20:27:24.585057,Completed,,150,786.0
1030,2024-07-16 20:51:24.585057,Completed,,107,787.0
1031,2024-10-19 01:02:24.585057,Completed,,98,788.0
1032,2024-06-30 01:00:24.585057,Completed,,148,789.0
1033,2024-06-20 14:02:24.585057,Completed,,102,790.0
1034,2025-03-05 14:04:24.585057,Completed,,6,791.0
1035,2025-01-10 23:18:24.585057,Completed,,173,792.0
1036,2024-07-15 18:04:24.585057,Completed,,137,793.0
1037,2024-09-05 02:53:24.585057,Completed,,37,794.0
1038,2025-04-09 00:18:24.585057,Completed,PROMO1007,41,795.0
1039,2024-08-22 07:31:24.585057,Completed,,95,796.0
1040,2025-01-30 17:30:24.585057,Cancelled,,138,
1041,2024-05-02 15:26:24.585057,Cancelled,,103,
1042,2024-04-20 22:19:24.585057,Completed,,138,797.0
1043,2024-07-18 13:55:24.585057,Completed,,21,798.0
1044,2024-07-08 04:13:24.585057,Completed,,29,799.0
1045,2025-01-18 06:13:24.585057,Cancelled,,124,
1046,2024-12-09 13:55:24.585057,Completed,,2,800.0
1047,2025-04-07 08:29:24.585057,Completed,,156,801.0
1048,2025-04-15 16:20:24.585057,Completed,,96,802.0
1049,2024-08-20 07:25:24.585057,Cancelled,,16,
1050,2024-07-23 04:12:24.585057,Completed,PROMO1002,185,803.0
1051,2025-01-07 12:09:24.585057,Completed,,22,804.0
1052,2024-06-12 19:07:24.585057,Completed,PROMO1001,46,805.0
1053,2025-02-08 21:25:24.585057,Cancelled,PROMO1009,165,
1054,2024-05-13 12:36:24.585057,Cancelled,,154,
1055,2025-02-23 15:32:24.585057,Completed,,92,806.0
1056,2025-03-31 22:03:24.585057,Completed,,113,807.0
1057,2024-09-18 22:49:24.585057,Completed,,23,808.0
1058,2024-09-17 17:20:24.585057,Completed,,9,809.0
1059,2025-01-30 14:02:24.585057,Completed,PROMO1001,2,810.0
1060,2024-06-09 22:32:24.585057,Completed,,97,811.0
1061,2024-07-06 01:47:24.585057,Completed,,194,812.0
1062,2025-03-29 14:10:24.585057,Completed,,5,813.0
1063,2024-11-10 22:48:24.585057,Completed,PROMO1009,6,814.0
1064,2025-03-11 17:53:24.585057,Completed,,84,815.0
1065,2024-06-27 23:06:24.585057,Cancelled,PROMO1011,25,
1066,2024-08-17 16:09:24.585057,Cancelled,PROMO1001,57,
1067,2025-03-14 01:35:24.585057,Completed,,131,816.0
1068,2025-02-08 17:22:24.585057,Completed,,88,817.0
1069,2024-09-10 22:48:24.585057,Completed,,129,818.0
1070,2024-06-06 23:09:24.585057,Cancelled,,52,
1071,2024-04-25 15:40:24.585057,Completed,,88,819.0
1072,2024-04-26 01:28:24.585057,Completed,,157,820.0
1073,2024-12-18 20:06:24.585057,Cancelled,,185,
1074,2025-02-12 00:43:24.585057,Cancelled,,45,
1075,2025-01-24 07:44:24.585057,Completed,,110,821.0
1076,2024-05-12 04:29:24.585057,Completed,PROMO1004,113,822.0
1077,2025-04-06 23:56:24.585057,Completed,,104,823.0
1078,2024-11-21 14:51:24.585057,Cancelled,,189,
1079,2024-05-14 07:37:24.585057,Completed,PROMO1002,39,824.0
1080,2024-10-17 07:40:24.585057,Completed,PROMO1013,56,825.0
1081,2024-12-05 12:59:24.585057,Completed,,158,826.0
1082,2024-10-03 23:21:24.585057,Completed,PROMO1014,53,827.0
1083,2025-03-28 17:44:24.585057,Cancelled,,178,
1084,2025-02-24 18:03:24.585057,Cancelled,,112,
1085,2025-02-10 00:58:24.585057,Completed,,84,828.0
1086,2024-11-17 22:47:24.585057,Completed,,159,829.0
1087,2024-09-06 16:22:24.585057,Cancelled,,77,
1088,2024-10-02 22:04:24.585057,Completed,PROMO1008,76,830.0
1089,2024-11-06 22:40:24.585057,Completed,,44,831.0
1090,2024-12-01 18:02:24.585057,Completed,PROMO1013,130,832.0
1091,2024-07-31 01:08:24.585057,Completed,,103,833.0
1092,2025-01-03 14:59:24.585057,Cancelled,,94,
1093,2025-02-10 17:27:24.585057,Cancelled,,5,
1094,2024-08-18 01:13:24.585057,Completed,,137,834.0
1095,2024-06-23 11:36:24.585057,Completed,PROMO1011,90,835.0
1096,2025-02-24 20:20:24.585057,Completed,,10,836.0
1097,2024-06-17 18:00:24.585057,Completed,PROMO1000,60,837.0
1098,2025-03-16 21:27:24.585057,Cancelled,PROMO1005,47,
1099,2025-02-22 14:00:24.585057,Completed,,34,838.0
1100,2024-12-13 21:10:24.585057,Completed,,175,839.0
1101,2024-08-06 15:46:24.585057,Completed,,175,840.0
1102,2024-04-25 11:52:24.585057,Completed,,25,841.0
1103,2025-02-03 10:51:24.585057,Cancelled,,7,
1104,2024-07-29 23:57:24.585057,Completed,,154,842.0
1105,2024-04-29 19:04:24.585057,Completed,,150,843.0
1106,2025-02-01 12:26:24.585057,Completed,,146,844.0
1107,2024-06-03 21:39:24.585057,Cancelled,PROMO1005,102,
1108,2025-03-30 06:33:24.585057,Completed,,37,845.0
1109,2024-11-24 05:39:24.585057,Completed,,165,846.0
1110,2024-04-18 18:22:24.585057,Completed,,146,847.0
1111,2024-05-28 23:37:24.585057,Completed,,94,848.0
1112,2024-06-02 15:00:24.585057,Completed,PROMO1000,3,849.0
1113,2024-11-22 00:08:24.585057,Cancelled,,62,
1114,2025-02-08 06:32:24.585057,Completed,,13,850.0
1115,2024-12-07 01:31:24.585057,Completed,PROMO1010,13,851.0
1116,2025-03-22 23:08:24.585057,Cancelled,PROMO1010,184,
1117,2024-05-04 17:28:24.585057,Completed,,156,852.0
1118,2024-10-29 09:21:24.585057,Completed,,35,853.0
1119,2024-09-20 02:13:24.585057,Cancelled,,105,
1120,2024-10-20 21:47:24.585057,Completed,,182,854.0
1121,2024-10-28 04:11:24.585057,Completed,PROMO1003,161,855.0
1122,2024-08-12 02:40:24.585057,Cancelled,,188,
1123,2024-12-16 10:30:24.585057,Completed,,144,856.0
1124,2024-04-17 23:24:24.585057,Completed,,39,857.0
1125,2024-07-20 05:46:24.585057,Completed,,106,858.0
1126,2024-05-28 04:32:24.585057,Completed,,78,859.0
1127,2024-07-29 21:28:24.585057,Completed,,174,860.0
1128,2024-07-13 18:21:24.585057,Completed,PROMO1012,25,861.0
1129,2024-12-06 21:34:24.585057,Completed,,28,862.0
1130,2024-10-18 10:04:24.585057,Completed,,40,863.0
1131,2024-11-13 04:38:24.585057,Completed,PROMO1008,122,864.0
1132,2024-06-03 14:07:24.585057,Completed,PROMO1004,21,865.0
1133,2024-12-03 03:10:24.585057,Completed,PROMO1005,17,866.0
1134,2025-02-11 15:40:24.585057,Completed,,182,867.0
1135,2024-11-07 14:15:24.585057,Completed,,82,868.0
1136,2024-10-20 22:53:24.585057,Completed,,196,869.0
1137,2024-07-24 04:45:24.585057,Completed,PROMO1009,83,870.0
1138,2025-02-28 04:37:24.585057,Completed,,157,871.0
1139,2025-03-03 21:40:24.585057,Completed,,101,872.0
1140,2024-06-26 17:10:24.585057,Completed,,79,873.0
1141,2025-02-01 14:34:24.585057,Completed,PROMO1005,29,874.0
1142,2025-03-26 16:02:24.585057,Completed,,153,875.0
1143,2024-05-08 19:54:24.585057,Completed,PROMO1008,29,876.0
1144,2024-07-22 22:36:24.585057,Completed,PROMO1003,69,877.0
1145,2024-08-11 13:50:24.585057,Completed,,51,878.0
1146,2024-05-03 19:31:24.585057,Completed,PROMO1006,140,879.0
1147,2024-08-30 10:37:24.585057,Cancelled,PROMO1013,157,
1148,2024-08-22 04:40:24.585057,Cancelled,,85,
1149,2024-09-04 03:02:24.585057,Completed,,105,880.0
1150,2024-07-13 21:11:24.585057,Completed,,158,881.0
1151,2024-07-18 07:59:24.585057,Completed,,78,882.0
1152,2024-07-26 05:59:24.585057,Completed,,129,883.0
1153,2024-11-30 17:47:24.585057,Cancelled,,26,
1154,2025-02-20 03:34:24.585057,Completed,PROMO1006,92,884.0
1155,2024-05-24 13:00:24.585057,Completed,,5,885.0
1156,2024-05-23 15:32:24.585057,Completed,PROMO1008,129,886.0
1157,2025-03-20 13:14:24.585057,Completed,PROMO1000,18,887.0
1158,2025-03-03 05:24:24.585057,Completed,,76,888.0
1159,2024-10-12 05:24:24.585057,Completed,,66,889.0
1160,2024-06-29 16:09:24.585057,Completed,PROMO1001,92,890.0
1161,2024-09-25 03:53:24.585057,Completed,,20,891.0
1162,2025-02-06 19:34:24.585057,Completed,,145,892.0
1163,2024-08-04 06:31:24.585057,Completed,PROMO1008,58,893.0
1164,2025-01-19 17:23:24.585057,Completed,PROMO1003,175,894.0
1165,2024-06-16 07:15:24.585057,Completed,PROMO1006,115,895.0
1166,2025-03-02 11:16:24.585057,Completed,,111,896.0
1167,2024-11-09 20:14:24.585057,Cancelled,PROMO1003,150,
1168,2025-02-25 04:51:24.585057,Completed,,41,897.0
1169,2024-10-13 08:14:24.585057,Cancelled,PROMO1004,11,
1170,2024-05-09 07:10:24.585057,Cancelled,,125,
1171,2025-01-10 16:20:24.585057,Cancelled,,140,
1172,2024-06-20 04:18:24.585057,Completed,PROMO1008,57,898.0
1173,2024-06-20 05:15:24.585057,Completed,,66,899.0
1174,2025-03-27 14:23:24.585057,Completed,PROMO1007,196,900.0
1175,2025-04-14 18:20:24.585057,Cancelled,,62,
1176,2024-06-29 03:57:24.585057,Completed,PROMO1010,31,901.0
1177,2024-10-13 16:01:24.585057,Cancelled,PROMO1007,2,
1178,2025-01-28 06:08:24.585057,Completed,,15,902.0
1179,2024-10-09 11:34:24.585057,Completed,,56,903.0
1180,2025-01-02 23:09:24.585057,Completed,,32,904.0
1181,2024-07-04 13:38:24.585057,Completed,,2,905.0
1182,2024-08-17 05:15:24.585057,Completed,,90,906.0
1183,2024-11-12 00:22:24.585057,Completed,,159,907.0
1184,2024-08-29 18:34:24.585057,Completed,PROMO1011,154,908.0
1185,2024-12-06 12:30:24.585057,Completed,PROMO1008,180,909.0
1186,2024-06-04 01:42:24.585057,Completed,PROMO1007,27,910.0
1187,2024-07-16 13:24:24.585057,Completed,,29,911.0
1188,2025-01-14 19:16:24.585057,Completed,PROMO1007,92,912.0
1189,2024-07-12 06:58:24.585057,Completed,,167,913.0
1190,2025-03-17 15:32:24.585057,Completed,PROMO1011,24,914.0
1191,2024-06-08 13:52:24.585057,Completed,,18,915.0
1192,2024-05-11 10:15:24.585057,Cancelled,PROMO1009,178,
1193,2024-07-07 03:59:24.585057,Completed,,113,916.0
1194,2025-03-09 01:13:24.585057,Cancelled,,73,
1195,2024-08-01 08:17:24.585057,Completed,PROMO1010,103,917.0
1196,2025-04-04 06:45:24.585057,Completed,PROMO1003,50,918.0
1197,2025-04-08 12:59:24.585057,Cancelled,,62,
1198,2024-09-20 21:55:24.585057,Completed,,190,919.0
1199,2024-08-01 23:31:24.585057,Completed,,15,920.0
1200,2025-03-11 18:34:24.585057,Completed,,142,921.0
1201,2024-10-18 00:11:24.585057,Cancelled,,30,
1202,2024-11-15 22:37:24.585057,Completed,,164,922.0
1203,2025-04-10 11:27:24.585057,Completed,,171,923.0
1204,2024-08-06 02:50:24.585057,Completed,PROMO1003,113,924.0
1205,2025-02-24 23:26:24.585057,Completed,,191,925.0
1206,2024-08-20 14:46:24.585057,Completed,,136,926.0
1207,2025-03-14 03:59:24.585057,Completed,,127,927.0
1208,2025-01-13 08:37:24.585057,Cancelled,,25,
1209,2024-09-01 15:18:24.585057,Cancelled,PROMO1002,86,
1210,2024-11-18 06:28:24.585057,Cancelled,,35,
1211,2025-03-04 13:44:24.585057,Cancelled,,169,
1212,2025-01-11 02:39:24.585057,Cancelled,,64,
1213,2024-12-19 20:34:24.585057,Completed,,134,928.0
1214,2025-01-06 20:21:24.585057,Completed,PROMO1009,97,929.0
1215,2025-01-15 23:38:24.585057,Completed,,103,930.0
1216,2024-06-08 07:55:24.585057,Completed,,143,931.0
1217,2025-02-16 01:30:24.585057,Completed,,71,932.0
1218,2025-01-04 02:17:24.585057,Cancelled,,165,
1219,2024-04-28 10:26:24.585057,Cancelled,,112,
1220,2024-10-07 21:15:24.585057,Completed,,6,933.0
1221,2024-10-03 05:30:24.585057,Completed,,156,934.0
1222,2025-03-04 11:39:24.585057,Completed,PROMO1003,27,935.0
1223,2024-09-16 06:02:24.585057,Completed,PROMO1001,147,936.0
1224,2024-12-28 14:26:24.585057,Completed,PROMO1003,16,937.0
1225,2024-11-04 01:12:24.585057,Cancelled,PROMO1005,40,
1226,2024-11-14 03:01:24.585057,Completed,PROMO1009,100,938.0
1227,2024-09-17 21:46:24.585057,Cancelled,PROMO1004,158,
1228,2024-11-05 08:59:24.585057,Completed,PROMO1001,95,939.0
1229,2024-10-09 15:48:24.585057,Completed,,132,940.0
1230,2025-03-03 12:39:24.585057,Completed,,6,941.0
1231,2024-09-26 03:46:24.585057,Completed,,71,942.0
1232,2024-07-26 22:33:24.585057,Completed,PROMO1002,66,943.0
1233,2024-10-30 05:03:24.585057,Completed,,92,944.0
1234,2024-08-22 12:15:24.585057,Completed,PROMO1009,27,945.0
1235,2025-01-22 13:03:24.585057,Completed,,184,946.0
1236,2024-11-09 15:17:24.585057,Cancelled,,133,
1237,2024-04-22 02:22:24.585057,Completed,PROMO1010,84,947.0
1238,2025-02-26 11:43:24.585057,Completed,,59,948.0
1239,2024-07-24 16:07:24.585057,Cancelled,,102,
1240,2024-06-11 03:04:24.585057,Completed,,78,949.0
1241,2024-10-12 00:05:24.585057,Completed,PROMO1011,190,950.0
1242,2025-03-19 18:24:24.585057,Completed,,156,951.0
1243,2024-08-17 07:41:24.585057,Completed,PROMO1013,132,952.0
1244,2024-08-24 02:14:24.585057,Completed,PROMO1004,142,953.0
1245,2024-10-07 16:52:24.585057,Completed,,45,954.0
1246,2024-09-05 17:29:24.585057,Completed,PROMO1009,147,955.0
1247,2025-01-08 06:41:24.585057,Completed,,107,956.0
1248,2024-10-06 03:47:24.585057,Completed,,4,957.0
1249,2025-03-26 11:50:24.585057,Completed,,127,958.0
1250,2025-01-13 03:13:24.585057,Cancelled,PROMO1001,80,
1251,2024-06-08 14:08:24.585057,Completed,PROMO1012,61,959.0
1252,2024-12-01 04:25:24.585057,Completed,,108,960.0
1253,2024-10-20 13:17:24.585057,Completed,,154,961.0
1254,2024-07-06 04:10:24.585057,Completed,,28,962.0
1255,2025-02-01 13:57:24.585057,Completed,,3,963.0
1256,2024-10-18 01:44:24.585057,Completed,PROMO1009,154,964.0
1257,2025-02-02 02:18:24.585057,Cancelled,,158,
1258,2024-11-16 06:00:24.585057,Completed,,142,965.0
1259,2024-10-17 22:28:24.585057,Completed,PROMO1003,148,966.0
1260,2024-10-09 04:51:24.585057,Completed,,97,967.0
1261,2024-05-18 11:22:24.585057,Completed,,1,968.0
1262,2024-07-08 02:20:24.585057,Cancelled,,147,
1263,2025-01-02 09:37:24.585057,Completed,PROMO1013,105,969.0
1264,2024-12-10 07:10:24.585057,Completed,,199,970.0
1265,2025-03-13 12:34:24.585057,Completed,,145,971.0
1266,2025-01-17 10:38:24.585057,Completed,,138,972.0
1267,2024-05-24 17:59:24.585057,Completed,PROMO1003,185,973.0
1268,2025-03-29 10:48:24.585057,Completed,,82,974.0
1269,2024-06-28 15:17:24.585057,Cancelled,PROMO1004,158,
1270,2024-05-09 20:41:24.585057,Cancelled,,61,
1271,2024-08-24 03:46:24.585057,Completed,,92,975.0
1272,2024-05-13 15:20:24.585057,Completed,,191,976.0
1273,2025-01-29 23:56:24.585057,Cancelled,,35,
1274,2024-05-26 13:04:24.585057,Cancelled,,100,
1275,2024-06-28 02:06:24.585057,Completed,PROMO1009,102,977.0
1276,2025-01-09 14:10:24.585057,Completed,,142,978.0
1277,2024-08-16 15:57:24.585057,Completed,,47,979.0
1278,2024-07-01 14:00:24.585057,Completed,,147,980.0
1279,2024-10-12 20:34:24.585057,Completed,PROMO1003,67,981.0
1280,2024-04-27 04:36:24.585057,Cancelled,,131,
1281,2024-12-23 19:47:24.585057,Completed,,171,982.0
1282,2024-05-22 07:03:24.585057,Completed,,121,983.0
1283,2025-03-24 06:22:24.585057,Completed,,183,984.0
1284,2024-11-02 08:19:24.585057,Completed,,88,985.0
1285,2024-06-07 21:30:24.585057,Completed,PROMO1013,116,986.0
1286,2024-06-27 23:04:24.585057,Completed,,158,987.0
1287,2024-12-17 15:37:24.585057,Completed,PROMO1002,121,988.0
1288,2024-11-04 05:33:24.585057,Completed,PROMO1012,60,989.0
1289,2025-04-02 19:54:24.585057,Completed,PROMO1001,21,990.0
1290,2024-06-24 07:18:24.585057,Cancelled,,59,
1291,2025-03-19 03:12:24.585057,Cancelled,PROMO1002,1,
1292,2024-12-29 01:02:24.585057,Cancelled,,11,
1293,2024-06-06 06:23:24.585057,Completed,,66,991.0
1294,2025-04-09 04:01:24.585057,Cancelled,,172,
1295,2025-03-07 20:02:24.585057,Cancelled,,90,
1296,2024-09-21 03:29:24.585057,Completed,,181,992.0
1297,2024-07-03 23:35:24.585057,Completed,,96,993.0
1298,2025-01-19 16:23:24.585057,Completed,,108,994.0
1299,2025-01-18 04:06:24.585057,Cancelled,PROMO1001,193,
1300,2025-01-23 20:27:24.585057,Cancelled,,118,
1301,2025-04-11 09:45:24.585057,Completed,,84,995.0
1302,2024-04-29 20:45:24.585057,Completed,,173,996.0
1303,2025-01-19 16:33:24.585057,Completed,PROMO1003,166,997.0
1304,2025-04-01 19:11:24.585057,Cancelled,,154,
1305,2024-09-25 03:40:24.585057,Completed,,85,998.0
1306,2025-02-01 12:37:24.585057,Completed,,78,999.0
1307,2025-01-04 11:01:24.585057,Completed,PROMO1000,94,1000.0
1308,2025-01-29 04:44:24.585057,Completed,,120,1001.0
1309,2024-07-19 03:25:24.585057,Completed,,192,1002.0
1310,2025-02-27 23:49:24.585057,Cancelled,,107,
1311,2024-07-16 18:20:24.585057,Completed,,127,1003.0
1312,2024-05-19 18:08:24.585057,Completed,PROMO1012,174,1004.0
1313,2024-11-15 17:25:24.585057,Cancelled,,24,
1314,2024-07-09 04:52:24.585057,Completed,PROMO1008,158,1005.0
1315,2024-09-04 21:22:24.585057,Completed,,93,1006.0
1316,2024-10-27 09:13:24.585057,Completed,PROMO1011,196,1007.0
1317,2025-03-07 13:10:24.585057,Completed,,68,1008.0
1318,2024-05-21 16:14:24.585057,Completed,,76,1009.0
1319,2024-06-08 08:35:24.585057,Completed,,188,1010.0
1320,2024-04-19 00:22:24.585057,Completed,PROMO1007,120,1011.0
1321,2024-08-14 16:51:24.585057,Completed,PROMO1009,190,1012.0
1322,2024-07-22 02:16:24.585057,Completed,,165,1013.0
1323,2025-02-07 00:07:24.585057,Completed,PROMO1002,108,1014.0
1324,2024-11-02 20:59:24.585057,Completed,,157,1015.0
1325,2024-08-26 01:34:24.585057,Completed,,66,1016.0
1326,2024-11-25 21:28:24.585057,Completed,,27,1017.0
1327,2025-01-01 19:25:24.585057,Completed,PROMO1012,124,1018.0
1328,2024-06-04 21:02:24.585057,Cancelled,,67,
1329,2024-09-01 21:09:24.585057,Completed,,199,1019.0
1330,2025-03-22 10:24:24.585057,Completed,,139,1020.0
1331,2025-01-22 14:53:24.585057,Completed,PROMO1006,81,1021.0
1332,2024-10-01 14:21:24.585057,Completed,,170,1022.0
1333,2024-11-29 15:09:24.585057,Completed,PROMO1001,170,1023.0
1334,2024-09-01 19:06:24.585057,Cancelled,,19,
1335,2024-08-20 06:04:24.585057,Completed,,100,1024.0
1336,2025-04-01 13:52:24.585057,Completed,,175,1025.0
1337,2024-07-05 03:32:24.585057,Completed,,96,1026.0
1338,2024-12-03 14:45:24.585057,Completed,,195,1027.0
1339,2024-10-20 21:24:24.585057,Completed,,132,1028.0
1340,2024-08-16 00:43:24.585057,Completed,PROMO1001,113,1029.0
1341,2025-02-16 08:44:24.585057,Cancelled,,43,
1342,2024-08-12 20:51:24.585057,Completed,,185,1030.0
1343,2024-12-21 23:44:24.585057,Completed,,104,1031.0
1344,2024-07-13 23:07:24.585057,Completed,,177,1032.0
1345,2024-12-13 09:08:24.585057,Completed,,79,1033.0
1346,2025-01-03 19:35:24.585057,Completed,,117,1034.0
1347,2025-01-20 14:38:24.585057,Completed,,33,1035.0
1348,2024-04-30 18:31:24.585057,Completed,PROMO1013,135,1036.0
1349,2024-10-05 08:14:24.585057,Completed,PROMO1005,154,1037.0
1350,2024-09-13 09:59:24.585057,Completed,,32,1038.0
